book_id,isbn,isbn13,authors,original_publication_year,original_title,title,average_rating,ratings_count
13614836,162266910X,9780000000000,"J. Lynn, Jennifer L. Armentrout",2012.0,Tempting the Best Man,"Tempting the Best Man (Gamble Brothers, #1)",3.73,25398
267243,743263065,9780000000000,William  Kennedy,1983.0,Ironweed,Ironweed,3.86,12194
6621101,345505670,9780000000000,Jonathan Kellerman,2009.0,Deception,"Deception (Alex Delaware, #25)",3.96,13026
40580,141019999,9780000000000,Michael Moore,2001.0,Stupid white men and other sorry excuses for the state of the nation,Stupid White Men,3.3,10835
23766634,1408857901,9780000000000,Sarah J. Maas,2017.0,A Court of Wings and Ruin,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",4.54,55037
4893390,7302142,9780000000000,Derek Landy,2008.0,The Faceless Ones,"The Faceless Ones (Skulduggery Pleasant, #3)",4.4,14971
63689,618658947,9780000000000,Paul Theroux,1969.0,The Great Railway Bazaar: By Train Through Asia ,The Great Railway Bazaar,3.91,12110
13117308,1439192987,9780000000000,Brad Thor,2012.0,Black List,"Black List (Scot Harvath, #11)",4.2,11176
22417,1563894815,9780000000000,"Warren Ellis, Darick Robertson",1999.0,"Transmetropolitan, Vol. 2: Lust for Life","Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)",4.35,13527
101869,441013651,9780000000000,Charles Stross,2004.0,The Atrocity Archives,"The Atrocity Archives (Laundry Files, #1)",3.95,12600
10867,786888016,9780000000000,Steve Martin,2003.0,The Pleasure of My Company,The Pleasure of My Company,3.78,12378
138683,143036432,9780000000000,C.J. Sansom,2004.0,Dark Fire,"Dark Fire (Matthew Shardlake, #2)",4.24,11927
7998,142401420,9780000000000,Brian Jacques,1995.0,Outcast of Redwall,"Outcast of Redwall (Redwall, #8)",3.9,15874
543873,385341067,9780000000000,Lloyd Jones,2006.0,Mister Pip,Mister Pip,3.66,11657
675614,142409863,9780000000000,Cate Tiernan,2001.0,Book of Shadows,"Book of Shadows (Sweep, #1)",4.04,18691
22609080,147679250X,9780000000000,Anna Todd,2014.0,After We Fell,"After We Fell (After, #3)",3.88,12776
6589074,1442152613,9780000000000,Laurie Fabiano,2006.0,Elizabeth Street,Elizabeth Street,3.9,7821
24965,143037579,9780000000000,"Søren Kierkegaard, Alastair Hannay",1843.0,Frygt og Bæven,Fear and Trembling,4.01,10983
30334,044023803X,9780000000000,Amelia Atwater-Rhodes,2003.0,Hawksong,"Hawksong (The Kiesha'ra, #1)",4.15,18231
790171,671726528,9780000000000,Thor Heyerdahl,1948.0,Kon-Tiki Ekspedisjonen,Kon-Tiki: Across The Pacific In A Raft,4.1,13541
15815364,1594487294,9780000000000,Mohsin Hamid,2013.0,How to Get Filthy Rich in Rising Asia,How to Get Filthy Rich in Rising Asia,3.76,11023
15852,143039822,9780000000000,"Albert Einstein, Nigel Calder, Robert W. Lawson",1916.0,Über die spezielle und die allgemeine Relativitätstheorie,Relativity: The Special and the General Theory,4.17,11069
10866233,545169178,9780000000000,Siobhan Vivian,2012.0,The List,The List,3.46,16569
19534,055337849X,9780000000000,David James Duncan,1992.0,The Brothers K,The Brothers K,4.39,11010
13167796,765330539,9780000000000,W. Bruce Cameron,2012.0,A Dog's Journey: Another Novel for Humans,"A Dog's Journey (A Dog's Purpose, #2)",4.41,12513
6672183,1401225667,9780000000000,"Grant Morrison, Frank Quitely, Philip Tan, Jonathan Glapion, Alex Sinclair",2010.0,Batman & Robin: Batman Reborn,Batman & Robin: Batman Reborn,4.08,13542
1157452,1421501201,9780000000000,Matsuri Hino,2002.0,めるぷり メルヘン☆プリンス 1,"MeruPuri, Vol. 1 (MeruPuri, #1)",4.14,14343
11031,156029588,9780000000000,"Arturo Pérez-Reverte, Margaret Jull Costa",1990.0,La tabla de Flandes,The Flanders Panel,3.8,11868
4662,684842505,9780000000000,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920.0,The Short Stories of F. Scott Fitzgerald,The Short Stories,4.23,11525
397466,067172939X,9780000000000,V.C. Andrews,1986.0,Dark Angel,"Dark Angel (Casteel, #2)",3.96,14720
77787,553298046,9780000000000,Timothy Zahn,1997.0,Star Wars: Specter of the Past,"Specter of the Past (Star Wars: The Hand of Thrawn, #1)",3.98,13705
351648,61128856,9780000000000,Laura Lippman,2007.0,What The Dead Know,What the Dead Know,3.54,14404
76527,141439777,9780000000000,"Laurence Sterne, Melvyn New",1767.0,"The Life and Opinions of Tristram Shandy, Gentleman","The Life and Opinions of Tristram Shandy, Gentleman",3.74,13641
98048,142001821,9780000000000,Susan Vreeland,2001.0,The Passion of Artemisia,The Passion of Artemisia,3.86,13791
270435,937611352,9780000000000,Louise L. Hay,1976.0,Heal Your Body,Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,4.34,11502
284698,159182236X,9780000000000,"Mia Ikumi, Reiko Yoshida",2003.0,東京ミュウミュウ (Tokyo Mew Mew) 1,"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)",3.95,12970
11595276,62020560,9780000000000,Emily M. Danforth,2012.0,The Miseducation of Cameron Post,The Miseducation of Cameron Post,3.99,16235
1967070,006082543X,9780000000000,"Neil Gaiman, P. Craig Russell",2008.0,Coraline,Coraline (Illustrated/Graphic Novel Edition),3.96,14909
2173611,61477958,9780000000000,Diana Wynne Jones,2008.0,House of Many Ways,"House of Many Ways (Howl's Moving Castle, #3)",4.03,17697
23602561,1101874996,9780000000000,Don Winslow,2015.0,The Cartel,The Cartel,4.28,9270
25937671,1101902760,9780000000000,Sue Klebold,2016.0,A Mother's Reckoning: Living in the Aftermath of Tragedy,A Mother's Reckoning: Living in the Aftermath of Tragedy,4.13,12795
13062,446695696,9780000000000,Carl Hiaasen,1989.0,Skin Tight,"Skin Tight (Mick Stranahan, #1)",3.96,13039
3750,142002062,9780000000000,Ian Fleming,1955.0,Moonraker,"Moonraker (James Bond, #3)",3.7,12016
364550,521357306,9780000000000,"John Locke, Peter Laslett, Raymond Geuss",1689.0,Two Treatises of Government,Two Treatises of Government,3.81,13056
16900,1420925229,9780000000000,Henry David Thoreau,1995.0,Civil Disobedience and Reading,Civil Disobedience and Other Essays,4.06,12557
17533,316030899,9780000000000,Louisa May Alcott,1876.0,Rose in Bloom,"Rose in Bloom (Eight Cousins, #2)",4.03,16842
82436,375836942,9780000000000,Melina Marchetta,1992.0,Looking for Alibrandi,Looking for Alibrandi,3.85,14685
15813668,1250014409,9780000000000,Darynda Jones,2013.0,Fifth Grave Past the Light,"Fifth Grave Past the Light (Charley Davidson, #5)",4.49,21286
416580,312957572,9780000000000,Wilbur Smith,1995.0,The Seventh Scroll,"The Seventh Scroll (Ancient Egypt, #2)",4.1,11501
12813860,316084220,9780000000000,Kody Keplinger,2012.0,A Midsummer's Nightmare,A Midsummer's Nightmare,3.83,17247
17571466,1476717710,9780000000000,Nick Cutter,2014.0,The Troop,The Troop,3.71,11620
820480,1405092726,9780000000000,C.J. Sansom,2008.0,Revelation,"Revelation (Matthew Shardlake, #4)",4.32,11868
11339,292760280,9780000000000,"Pablo Neruda, Stephen Tapscott",1959.0,Cien sonetos de amor,100 Love Sonnets,4.4,11425
110393,006053124X,9780000000000,Julia Quinn,2005.0,It's In His Kiss,"It's in His Kiss (Bridgertons, #7)",4.01,20377
31538614,1781106290,9780000000000,"J.K. Rowling, MinaLima",2016.0,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists","Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)",4.2,10032
9454,198245971,9780000000000,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",1807.0,Phänomenologie des Geistes,Phenomenology of Spirit,3.91,11744
479561,330351435,9780000000000,Peter F. Hamilton,1997.0,The Neutronium Alchemist,"The Neutronium Alchemist (Night's Dawn, #2)",4.25,12726
9995135,373776578,9780000000000,Gena Showalter,2012.0,The Darkest Seduction,The Darkest Seduction (Lords of the Underworld #9),4.35,20057
30226723,62310712,9780000000000,Victoria Aveyard,2017.0,King's Cage,"King's Cage (Red Queen, #3)",4.03,30692
6345193,805090800,9780000000000,Paul Auster,2009.0,Invisible,Invisible,3.71,11706
9266810,61701246,9780000000000,Sarah Mlynowski,2011.0,Ten Things We Did (and Probably Shouldn't Have) ,Ten Things We Did (and Probably Shouldn't Have),3.74,15396
13042154,1442430001,9780000000000,Moira Young,2012.0,Rebel Heart,"Rebel Heart (Dust Lands, #2)",3.89,16265
25817493,62409204,9780000000000,Paulette Jiles,2016.0,News of the World,News of the World,4.14,15476
40710,1416505415,9780000000000,Brad Thor,2005.0,Blowback,"Blowback (Scot Harvath, #4)",4.17,11410
9864913,014310425X,9780000000000,Devdutt Pattanaik,2010.0,Jaya: An Illustrated Retelling of the Mahabharata,Jaya: An Illustrated Retelling of the Mahabharata,4.2,9534
51114,312099436,9780000000000,Gail Tsukiyama,1991.0,Women of the Silk,Women of the Silk,3.94,12769
54492,140621318,9780000000000,Anthony Hope,1894.0,The Prisoner of Zenda,The Prisoner of Zenda,3.87,12530
8349348,557489563,9780000000000,Amanda Hocking,2010.0,Flutter,"Flutter (My Blood Approves, #3)",3.97,14828
456,140178139,9780000000000,Paul Auster,1992.0,Leviathan,Leviathan,3.95,10002
15157,446608890,9780000000000,David Baldacci,1999.0,Saving Faith,Saving Faith,3.82,13377
171471,786914041,9780000000000,R.A. Salvatore,1999.0,The Spine of the World (Paths of Darkness #2),"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)",3.89,12099
308540,439568331,9780000000000,R.L. Stine,1993.0,The Haunted Mask,"The Haunted Mask (Goosebumps, #11)",3.77,14043
136641,765349655,9780000000000,Douglas Preston,2005.0,Tyrannosaur Canyon,Tyrannosaur Canyon (Wyman Ford #1),3.78,13452
28016509,425285049,9780000000000,J.P. Delaney,2017.0,The Girl Before,The Girl Before,3.7,23500
15673,747569118,9780000000000,Louis Sachar,1995.0,Wayside School Gets a Little Stranger,Wayside School Gets A Little Stranger (Wayside School #3),4.18,15566
11279,446362662,9780000000000,Dan Simmons,1991.0,Summer of Night,Summer of Night,4.0,13014
4961959,345506391,9780000000000,"Jim Butcher, Mark Powers, Ardian Syaf",2009.0,Jim Butcher's the Dresden Files: Storm Front,"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm",4.36,11953
13064,446695718,9780000000000,Carl Hiaasen,1986.0,Tourist Season,Tourist Season,3.95,13850
366346,778322602,9780000000000,Debbie Macomber,2002.0,204 Rosewood Lane,"204 Rosewood Lane (Cedar Cove, #2)",4.15,14454
16071767,345539478,9780000000000,Karin Slaughter,2013.0,Unseen,"Unseen (Will Trent, #7)",4.17,12277
175324,345330137,9780000000000,Robert A. Heinlein,1956.0,Double Star,Double Star,3.88,14661
390305,778322335,9780000000000,Alex Kava,2000.0,A Perfect Evil,"A Perfect Evil (Maggie O'Dell, #1)",4.02,13542
11107244,670022950,9780000000000,Steven Pinker,2010.0,The Better Angels of Our Nature. Why Violence has Declined,The Better Angels of Our Nature: Why Violence Has Declined,4.19,11437
821003,525444459,9780000000000,"A.A. Milne, Ernest H. Shepard",1924.0,When We Were Very Young,"When We Were Very Young (Winnie-the-Pooh, #3)",4.32,17922
22367526,399169520,9780000000000,M.O. Walsh,2015.0,My Sunshine Away,My Sunshine Away,3.6,11118
1244286,9799625734,9790000000000,Dee Lestari,2006.0,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,3.82,8904
7907782,393079988,9780000000000,Nicole Krauss,2010.0,Great House,Great House,3.45,13582
28374062,62430211,9780000000000,Karin Slaughter,2016.0,The Kept Woman,"The Kept Woman (Will Trent, #8)",4.1,8175
95619,842365834,9780000000000,Francine Rivers,2003.0,And the Shofar Blew,And the Shofar Blew,4.11,11618
31357,1841490237,9780000000000,Orson Scott Card,1989.0,Prentice Alvin (Tales of Alvin Maker #3),"Prentice Alvin (Tales of Alvin Maker, #3)",3.77,14326
97875,1400079446,9780000000000,Alexander McCall Smith,2005.0,44 Scotland Street,"44 Scotland Street (44 Scotland Street, #1)",3.61,14795
268275,743466772,9780000000000,Sandra Brown,2005.0,Chill Factor,Chill Factor,3.95,13255
2108198,747595380,9780000000000,"Neil Gaiman, Mark Buckingham",2008.0,Odd and the Frost Giants,Odd and the Frost Giants,3.95,15407
669780,435900668,9780000000000,"Tayeb Salih, Denys Johnson-Davies",1966.0,موسم الهجرة إلى الشمال,Season of Migration to the North,3.71,5985
24100,006093140X,9780000000000,Doris Lessing,1962.0,The Golden Notebook,The Golden Notebook,3.75,13790
29923,345434811,9780000000000,Jeff Shaara,1991.0,The Last Full Measure,"The Last Full Measure (The Civil War Trilogy, #3)",4.22,12037
17768,6499163,9780000000000,Patrick O'Brian,1972.0,Post Captain,"Post Captain (Aubrey/Maturin, #2)",4.29,7714
2208744,1599901102,9780000000000,Jessica Day George,2008.0,"Dragon Flight (Dragon Slippers, #2)","Dragon Flight (Dragon Slippers, #2)",4.18,15918
730501,543904709,9780000000000,Susan Coolidge,1872.0,What Katy Did  ,"What Katy Did (Carr Family, #1)",3.89,13935
766917,140309276,9780000000000,Robert McCloskey,1942.0,Homer Price,Homer Price (A Puffin Book),4.07,16836
153782,059039696X,9780000000000,Tamora Pierce,2003.0,Shatterglass,"Shatterglass (The Circle Opens, #4)",4.16,18253
18878,345456327,9780000000000,David Eddings,1982.0,The Belgariad: Part One - Pawn of Prophecy / Queen of Sorcery / Magician's Gambit,"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad, #1-3)",4.27,13215
359194,1400064112,9780000000000,Philip G. Zimbardo,2007.0,The Lucifer Effect: Understanding How Good People Turn Evil,The Lucifer Effect: Understanding How Good People Turn Evil,3.94,11860
6606456,345471016,9780000000000,Nancy Pickard,2010.0,The Scent of Rain and Lightning,The Scent of Rain and Lightning,3.79,14423
361081,553276328,9780000000000,"Clive Cussler, Michael Pritchard",1983.0,Pacific Vortex!,"Pacific Vortex! (Dirk Pitt, #1)",3.76,14476
23197269,316098108,9780000000000,Kim Stanley Robinson,2015.0,Aurora,Aurora,3.73,9686
238137,749934417,9780000000000,J.D. Robb,2002.0,Purity in Death,"Purity in Death (In Death, #15)",4.33,16947
116343,60548266,9780000000000,Mary  Stewart,1973.0,The Hollow Hills,"The Hollow Hills (Arthurian Saga, #2)",4.23,17045
303454,689857950,9780000000000,Margaret Peterson Haddix,2004.0,"Among the Brave (Shadow Children, #5)","Among the Brave (Shadow Children, #5)",4.14,16527
43081,312330340,9780000000000,"Rusty Young, Thomas McFadden",2003.0,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail","Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",4.22,7313
1025039,1931514585,9780000000000,Fuyumi Soryo,1996.0,マース (Mars) #1,"Mars, Volume 01",4.13,14044
5553,465023924,9780000000000,Richard Feynman,1962.0,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,4.19,11867
194479,1563897504,9780000000000,"Marv Wolfman, George Pérez",1985.0,Crisis on Infinite Earths,Crisis on Infinite Earths,4.01,12915
24807,1594482225,9780000000000,John Hodgman,2005.0,The Areas of My Expertise,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,3.81,11246
19314,140317201,9780000000000,"Astrid Lindgren, Patricia Crampton, Trina Schart Hyman",1981.0,Ronja Rövardotter,"Ronia, the Robber's Daughter",4.27,14470
7189177,1439102392,9780000000000,Kathy Reichs,2010.0,Spider Bones,"Spider Bones (Temperance Brennan, #13)",3.9,15403
235127,1416909834,9780000000000,Andrew Clements,2007.0,No Talking,No Talking,3.94,14083
23602504,385354193,9780000000000,"Jo Nesbø, Neil Smith",2014.0,Blod på snø,"Blood on Snow (Blood on Snow, #1)",3.5,9370
13282015,1468139339,9780000000000,Elisabeth Naughton,2011.0,Wait for Me,"Wait for Me (Against All Odds, #1)",3.98,12572
12031532,1905802498,9780000000000,Tan Twan Eng,2011.0,The Garden of Evening Mists,The Garden of Evening Mists,4.08,10211
696177,1421511835,9780000000000,Arina Tanemura,2005.0,紳士同盟† 1,"The Gentlemen's Alliance †, Vol. 1",3.96,13260
94813,843949945,9780000000000,Christine Feehan,2002.0,Dark Guardian,"Dark Guardian (Dark, #9)",4.33,17197
8492,1581345267,9780000000000,Frank E. Peretti,1992.0,Prophet,Prophet,3.92,11708
18602341,62280708,9780000000000,Danielle  Paige,2015.0,The Wicked Will Rise,"The Wicked Will Rise (Dorothy Must Die, #2)",3.82,16739
313263,505524473,9780000000000,Christine Feehan,2001.0,Dark Fire,"Dark Fire (Dark, #6)",4.3,17704
20613761,1555976905,9780000000000,Claudia Rankine,2014.0,Citizen: An American Lyric,Citizen: An American Lyric,4.3,14115
16387,1585673927,9780000000000,P.G. Wodehouse,1925.0,"Carry On, Jeeves","Carry on, Jeeves (Jeeves, #3)",4.28,13133
1809175,006137587X,9780000000000,"Sarah Prineas, Antonio Javier Caparo",2008.0,The Magic Thief,"The Magic Thief (Magic Thief, #1)",3.94,14371
56353,609809105,9780000000000,Rosalind Miles,1992.0,"I, Elizabeth","I, Elizabeth",4.01,12132
80834,1897299214,9780000000000,Guy Delisle,2003.0,Pyongyang,Pyongyang: A Journey in North Korea,3.93,12903
5055,451211472,9780000000000,Ken Follett,1991.0,Night over Water,Night Over Water,3.78,12329
18775284,1476764581,9780000000000,Courtney Maum,2014.0,I Am Having So Much Fun Here Without You,I Am Having So Much Fun Here Without You,3.37,9374
22192,316912123,9780000000000,Cecily von Ziegesar,2003.0,All I Want Is Everything,"All I Want is Everything (Gossip Girl, #3)",3.56,15467
25855506,1449474195,9780000000000,Sarah Andersen,2016.0,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection","Adulthood Is a Myth (Sarah's Scribbles, #1)",4.14,39601
301538,1585676772,9780000000000,R. Scott Bakker,2003.0,The Darkness That Comes Before,"The Darkness That Comes Before (The Prince of Nothing, #1)",3.78,13146
7841677,1416551603,9780000000000,Kristin Kimball,2010.0,"The Dirty Life: On Farming, Food, and Love","The Dirty Life: On Farming, Food, and Love",4.04,11559
9917998,1442402350,9780000000000,Jonathan Maberry,2011.0,Dust & Decay,"Dust & Decay (Rot & Ruin, #2)",4.29,13646
13574417,1423170288,9780000000000,Melissa Landers,2014.0,Alienated,"Alienated (Alienated, #1)",3.95,18171
52471,743430344,9780000000000,Adriana Trigiani,2001.0,"Big Cherry Holler (Big Stone Gap, Book 2)","Big Cherry Holler (Big Stone Gap, #2)",3.92,13356
90475,60096187,9780000000000,Meg Cabot,2004.0,Teen Idol,Teen Idol,3.53,20271
5587960,307271072,9780000000000,Chimamanda Ngozi Adichie,2009.0,The Thing Around Your Neck,The Thing Around Your Neck,4.18,11861
27883214,1250095255,9780000000000,Stephanie Garber,2017.0,Caraval,Caraval,3.97,30975
2179832,61573132,9780000000000,James Frey,2008.0,Bright Shiny Morning,Bright Shiny Morning,3.8,10762
2267195,078915479X,9780000000000,Kate Chopin,1894.0,The Story of an Hour,The Story of an Hour,4.08,13308
85391,140249435,9780000000000,John Updike,1981.0,Rabbit Is Rich,Rabbit Is Rich (Rabbit Angstrom #3),3.9,12455
12752313,1400069343,9780000000000,Anna Quindlen,2012.0,"Lots of Candles, Plenty of Cake","Lots of Candles, Plenty of Cake",3.71,12792
